0,1,2,3,4,5,6,label
0.0020209407081893645,4.858393640097061e-07,2.4455611204871556e-11,7.767455102334337e-12,1.051505074104819e-22,5.401107128084841e-15,-2.0103895940464138e-23,1
0.0015552035573748357,2.9141450414984025e-07,4.124104354742794e-12,1.5112616225856126e-11,1.1567334284910355e-22,6.564433918389678e-15,2.922990291041639e-23,1
0.0019551155912087576,4.0887165405562465e-07,8.271541740259615e-12,2.849463402470426e-11,4.37434530778775e-22,8.144099367453574e-15,-4.674447032657854e-24,1
0.0017052472739993983,3.627827580953789e-07,7.418630544142044e-12,2.8444411164080413e-11,4.1071330089511035e-22,1.2756757652084498e-14,-4.523770881024439e-23,1
0.0020353103679610447,4.06226036442399e-07,2.3092874276938162e-11,2.696535114834362e-11,6.698450420899981e-22,1.6998550509141944e-14,6.400780450781603e-23,1
0.0018047148245190021,4.0189771879613177e-07,3.2591704383277384e-12,3.97097007791986e-11,4.427849596426468e-22,2.5006705010229193e-14,8.955345345126366e-23,1
0.0017179358485774742,3.43990126213108e-07,9.29300875866805e-11,1.271054190280595e-10,1.3504721019888947e-20,7.088419394689035e-14,-2.9074634000152813e-21,1
0.0016722823159083695,3.372631928271688e-07,9.234646396730063e-12,2.0742722833404156e-12,7.2330732897361e-24,1.1604797926630452e-15,5.486328032164898e-24,1
0.002131172852338003,4.865389334593115e-07,1.0179947110291563e-10,3.238142020194219e-10,4.3189364238290523e-20,1.6800475556838827e-13,-3.9889247360820595e-20,1
0.0019667343923682424,4.5837541197396807e-07,2.08987121403301e-11,6.122752842184582e-12,-5.767785757460669e-23,-2.355026295268034e-15,3.8342589840902894e-23,1
0.0016894042001467028,3.6533102254623535e-07,2.343292240145025e-11,1.716247579179105e-11,2.8348422092608766e-22,8.782815695643649e-15,1.9517993477066176e-22,1
0.001957881428256634,4.871051262380623e-07,6.778432830657906e-12,4.595041661154352e-11,7.176105344299195e-22,3.113159661841442e-14,3.7774251787049287e-22,1
0.0016755125161074117,3.1217612891002003e-07,6.9693237355577514e-12,3.076269779115303e-11,-2.6615164837409724e-22,-1.3285115344119637e-14,3.6339347830412673e-22,1
0.0019683569144407823,4.423416063004941e-07,2.786715810411564e-11,1.737844244347129e-11,4.369943628751286e-23,3.2596892177432544e-15,3.7993452787666445e-22,1
0.0016776455692362902,3.5583155190120604e-07,1.6164186194011638e-11,9.895548274227359e-12,-1.0815096999847237e-22,-4.2018130174211646e-15,6.297867048470625e-23,1
0.0016074475364456684,2.884197944212205e-07,3.642105446257233e-13,4.431342484044622e-12,1.0483118860129557e-24,2.2140814413095564e-15,5.53115590579869e-24,1
0.002230730203972206,5.458703701874066e-07,2.0804774921356855e-11,7.1332822625412085e-12,-3.5954022784874e-23,2.5913695538153195e-16,7.911241285387761e-23,1
0.0018371720959791953,4.0769606094081043e-07,1.3084162047192617e-11,2.3347092134794002e-11,-1.8420069872135713e-22,-1.2416075261609827e-14,-3.641176052222208e-22,1
0.0017129822205259847,3.802284916502625e-07,8.735279179650086e-12,4.282252680405037e-12,-2.130111812179971e-23,-8.6996614666868745e-16,1.5238578024561694e-23,1
0.0016143179293294516,2.902270786762549e-07,9.70975785462492e-13,6.276264132316406e-12,7.882988713080767e-24,2.5842715615793435e-15,1.3338448057084404e-23,1
0.0014927540012812446,2.5191407012562285e-07,1.5959667085261235e-11,2.195575399738802e-11,2.7839528869964436e-22,6.621310104593627e-15,3.0234306203989134e-22,1
0.0013501580512667883,1.8841073804170238e-07,2.1615394157241797e-12,9.421822507151914e-12,4.1725407926459977e-23,3.0971089750725805e-15,-8.176999284431206e-24,1
0.0018074717812457605,4.3528315509477407e-07,4.762382054230768e-12,7.288678917466633e-13,-4.046138043590318e-25,-4.545815401161224e-16,-1.2962751124144437e-24,1
0.0017110048364111828,3.00305245434078e-07,4.108240334009949e-11,7.527967845471684e-11,3.797880608160134e-21,3.4781178003799855e-14,-1.761350948455388e-21,1
0.0013788860683374728,1.6699879182450585e-07,6.591112584125777e-12,3.136914585986291e-11,3.082790277838549e-22,1.0346047635127359e-14,-3.2926936060650115e-22,1
0.0012733511845744758,1.6219727280112216e-07,6.094320248289797e-12,8.671157253802761e-12,1.6052374998890555e-23,6.055276528523803e-16,-6.095627886651634e-23,1
0.0019592468577164296,5.054287894001267e-07,1.3650109225914726e-11,7.268683807898538e-11,2.192092366522719e-21,2.8969833161599577e-14,-6.609151287447755e-22,1
0.0018251722337463438,4.1121348557796894e-07,6.600259207136122e-12,1.6494442533794197e-11,1.720623008401355e-22,1.0795455467601439e-15,-3.715526069892899e-24,1
0.0017147164947801216,3.5216924733402303e-07,3.666952530461216e-11,4.6267117364926207e-11,1.3891540528362438e-21,2.0222217269125615e-14,1.3046289833727471e-21,1
0.0016329855765552163,3.1212781538679843e-07,2.0551247188040486e-11,2.998919526979517e-11,5.423156407368381e-22,1.2014371033225024e-14,5.100765618530321e-22,1
0.0021270999312691563,4.647887235124304e-07,2.2366798967030535e-10,2.9881924541849156e-10,7.012848797919305e-20,1.748740945865389e-13,3.2403780428642885e-20,1
0.0017894050987074593,3.183481150070934e-07,3.95096990157302e-11,1.6205603052299937e-10,4.976988187117891e-21,3.1707781967151075e-14,-1.1974161073140644e-20,1
0.0016720783209556167,2.953596380789401e-07,2.735427289629607e-11,8.240808636391544e-11,1.948745164160504e-21,2.0337006207070915e-14,-3.3927811089443405e-21,1
0.0019300918545062267,4.247073896596124e-07,2.9075209324510392e-12,5.420854865778785e-12,1.927884036093087e-23,1.6586103281276928e-15,9.564577161600668e-24,1
0.00213627627905624,5.068574682388388e-07,5.166398492177008e-11,5.849528634162774e-11,2.3319222686552627e-21,3.10567017252139e-14,2.2142385249343323e-21,1
0.0016962346989894302,3.213470047465326e-07,4.6305996387091454e-11,8.402475597228357e-11,3.417775716300573e-21,2.516698362337664e-14,-3.973516266974715e-21,1
0.001590735956400769,2.94883115642783e-07,2.7318929499554487e-11,3.920753014453099e-11,1.164488359438505e-21,1.8953823042171804e-14,-5.389863449490104e-22,1
0.0018008717019670582,3.4714143600997693e-07,1.463615654156949e-10,2.851970939484102e-10,5.760279043500218e-20,1.620775919031949e-13,-8.78036770005725e-21,1
0.0014719270010109128,2.603333814080256e-07,1.241541991600232e-11,5.061824433845185e-11,1.232010525454726e-21,2.290345019186532e-14,-3.0390876287048907e-22,1
0.0020719985742228986,5.324641989003918e-07,6.297425742445674e-11,6.236312708566796e-11,1.458696766110462e-21,1.9572075255419597e-14,3.625739916362704e-21,1
0.001982585611711153,5.154489307575627e-07,1.7630663585197764e-11,1.0398702527683176e-10,4.309960257705303e-21,6.91426224588457e-14,-1.11755075473478e-21,1
0.0018108844188972554,3.8791218874500924e-07,1.2623333914838741e-11,6.612012701807139e-11,1.898445785446772e-21,3.61285426557847e-14,-2.1192936818162816e-22,1
0.0018104778755512231,4.1927089484839845e-07,1.8786639949951695e-11,9.498401010879242e-11,4.009332586836797e-21,5.663273222964895e-14,1.55935157924453e-22,1
0.001800896509792494,4.121895937182204e-07,1.323863433022474e-11,8.728044711991883e-11,2.9511282325009624e-21,5.449738039948119e-14,3.0512250962276772e-22,1
0.001877626187357971,4.5307020631842904e-07,1.2232542051464554e-11,6.616718217556804e-12,-5.1366488054439934e-23,-4.3386243784600065e-15,-3.0084604879426394e-23,1
0.0016859264041130776,3.385762788868157e-07,2.0460885063570827e-11,1.4903097732885192e-11,-2.941743315058373e-23,4.350076199080769e-16,2.5857378490476804e-22,1
0.001884676552946123,4.4024520808824725e-07,3.4658195991628744e-11,1.9512591671040044e-11,3.208228123734669e-22,8.03653147859483e-15,3.931374621493151e-22,1
0.0018385189635495701,3.7519436315470666e-07,9.288383892476668e-12,2.9169553981404438e-12,4.4417274231938686e-24,7.843028949025249e-16,1.4519027426074512e-23,1
0.001654668508628853,3.207441884645661e-07,8.960728922460083e-12,6.18220642702285e-12,-4.5225631088892625e-23,-2.882605310117286e-15,8.479422337230498e-24,1
0.001892035534755775,4.445715103129717e-07,3.282819593498152e-11,3.1652229251210263e-11,2.84354839097152e-22,8.25450255884643e-15,-9.798797713149547e-22,1
0.000952730866954059,6.511690863074844e-08,1.2651321573223293e-13,1.2535852492133494e-12,3.2840288450095354e-25,2.2701887830165677e-16,3.760052351549323e-25,2
0.000861193538162969,5.4410800821914767e-08,1.5904992647592596e-13,1.744038590948154e-12,6.4290736316230755e-25,3.2738779822445577e-16,6.560462849824819e-25,2
0.0009361661815340859,6.242765155236224e-08,4.210904340831925e-13,5.555745968601875e-12,4.391487796492584e-24,9.069479623160931e-16,7.275004781045578e-24,2
0.0008898802007271715,5.781031546654275e-08,9.195702980505325e-14,1.096418959861174e-12,3.2924979175998188e-25,2.5919540952034367e-16,1.1312781703862307e-25,2
0.0008609608511007958,5.564131667579876e-08,9.590938697260785e-14,9.033208725019674e-13,1.931548178575103e-25,1.4583750352530079e-16,1.827183096443344e-25,2
0.0009336941018785257,5.8330936487731505e-08,2.025788851654732e-13,4.324765804316234e-12,3.0213566067316823e-24,9.261415462610283e-16,2.694020079730351e-24,2
0.0009622312747196942,6.45812934989995e-08,2.6821923237025818e-14,5.265737814645649e-13,5.200684415995583e-26,1.0648717115590876e-16,3.480679425895841e-26,2
0.0010436603353407208,7.395410510715466e-08,6.203280139816768e-14,1.3369592875573089e-12,3.016774134315105e-25,3.5065371439647e-16,-2.392369838628403e-25,2
0.0010331892810787019,6.590795958146835e-08,4.378722491235665e-13,1.242862932621289e-11,2.3881914042673198e-23,2.8888655740661657e-15,1.6441042616131952e-23,2
0.001079526956312504,7.420802280693382e-08,4.911538251929425e-13,9.723365876167238e-12,-4.7379146900152714e-24,5.807205175934617e-16,2.0713816816380786e-23,2
0.0009495209381961299,6.364481787612997e-08,2.416626977679798e-13,3.20287610063386e-12,1.4306541897895725e-24,4.325669625883844e-16,2.4276331861520256e-24,2
0.0009363042346614216,6.419902292857028e-08,7.262899383452958e-14,7.12187050168031e-13,4.88885168949753e-27,-3.42097304668333e-17,-1.6190050744547568e-25,2
0.0010779165008495903,7.479485774416711e-08,7.983058462123833e-14,2.0402022038147944e-12,-3.7723220011722673e-25,-4.737422980002783e-16,-7.318690168186131e-25,2
0.0010261964279407534,7.207600454895535e-08,1.4979644912672615e-13,9.731932987177565e-13,-2.555710331947167e-25,-1.0980798308645189e-16,2.69728187986177e-25,2
0.001050120288591757,6.144997042249335e-08,3.335907088176108e-13,1.5181375545385486e-11,1.0658746277541082e-23,3.0617108181496554e-15,3.2459152879231713e-23,2
0.001050254676295948,7.311903220692731e-08,1.7990415522762855e-14,2.1976446371757815e-13,1.316915817413328e-26,5.499623409442126e-17,4.185762310015442e-27,2
0.0010514871754081214,6.863047449792567e-08,2.2686679034154088e-13,6.674605357564674e-12,6.987248389175471e-24,1.267042699235709e-15,4.317241301777116e-24,2
0.00100094461522684,6.476378468644947e-08,4.079183616743405e-13,8.212809617965768e-12,1.1836079983555346e-23,1.957114271025622e-15,9.266932202490654e-24,2
0.0010049139272440026,6.925038485596048e-08,2.7960109308447434e-13,3.544222213408532e-12,2.826062559244447e-24,8.439454377283327e-16,2.1122099868316478e-24,2
0.0009779833529205346,6.413822156122645e-08,1.5956934143647006e-13,3.1332509892341296e-12,2.193361401089051e-24,7.917327957857178e-16,-3.1226583318593953e-25,2
0.0010310780842649934,6.888994698580232e-08,3.1452957133780973e-13,9.9597828123242e-12,1.099160229133768e-23,1.2830865462189305e-15,1.378167781224272e-23,2
0.0010611411567799304,7.001923933303467e-08,1.492003030334422e-13,3.009174659376539e-12,1.7648489789538332e-24,7.860789092265616e-16,9.750839354076948e-25,2
0.0009176057329685738,5.886883916031223e-08,3.617743075740533e-13,5.067947049232918e-12,4.038491245497482e-24,8.618794244783594e-16,5.5480768063147964e-24,2
0.0010455788712509296,7.167292543298266e-08,8.317385926997493e-15,3.197276331674622e-13,9.5143444630505e-27,8.382888793504952e-18,1.3465734993145559e-26,2
0.0009370943594670614,5.3478914191692064e-08,4.1916606185637394e-13,1.2249193969950766e-11,2.4934720307974498e-23,2.7626821591357025e-15,-1.2192054597176467e-23,2
0.0009707736406442166,6.825087906060607e-08,6.813997416344278e-14,6.648759398739813e-13,1.156193338665988e-25,1.2615657230668723e-16,-8.160597277186545e-26,2
0.0008684443777493263,5.4394990777698564e-08,2.9408505496951107e-13,3.256897643352292e-12,3.1636038264519908e-24,7.544756468439987e-16,3.891192256470665e-25,2
0.0008783556977246183,5.387304705842118e-08,3.6340010470842327e-13,4.765110129898502e-12,4.602313150588925e-24,9.174093873380815e-16,-4.2588544754170154e-24,2
0.0008651624821833233,5.623136499812512e-08,2.6058057545666553e-14,2.35897872024378e-13,1.790250912031034e-26,5.488777410778366e-17,-4.6442948641411504e-27,2
0.0008717369392479649,5.530797555374167e-08,1.362249985521766e-13,1.6962489270072177e-12,8.124061766647847e-25,3.987587810985637e-16,-6.963553508371432e-26,2
0.0008515324103497066,4.686000849865601e-08,4.31915229912108e-13,7.942265764252404e-12,1.4603816699987473e-23,1.7090993293406863e-15,-1.7651730468053078e-24,2
0.0008454353643790283,5.324285205769369e-08,3.4358041540432516e-13,3.108156626410898e-12,2.0904028000391997e-24,4.834029333356939e-16,-2.4386118793704267e-24,2
0.0009001500655447185,5.733900706816208e-08,1.6140295050741188e-13,2.208167079936326e-12,1.0392727773624346e-24,4.2456538979243463e-16,-8.110129367886863e-25,2
0.0009507155172972493,6.52905502483681e-08,8.707813280317266e-14,8.850542881518914e-13,-3.931877194668029e-26,-6.799625588691779e-17,2.4253599619035116e-25,2
0.000884746390729973,5.353745530377852e-08,2.2235560426267178e-13,4.041693960952076e-12,3.831287419692995e-24,9.22785345146304e-16,-4.065093675597265e-26,2
0.0009250141687187109,5.711042903970735e-08,6.952187161711109e-13,9.57954561345734e-12,1.4939491819712037e-23,1.738502398257167e-15,-1.969703938051987e-23,2
0.0008895047102015532,5.447261956036506e-08,3.263627085348641e-13,4.997412397238723e-12,4.312242746536753e-24,9.506977401011768e-16,-4.704954469073456e-24,2
0.0008634066204924792,5.475464390028314e-08,3.9311880311131543e-13,4.136828086156556e-12,1.350817731110157e-24,4.279903175701947e-16,-5.099620228895891e-24,2
0.0009110076511995339,5.864854673993785e-08,3.498081014155824e-13,4.061862536107414e-12,2.1067063715268082e-24,6.718588090112291e-16,-4.3594007419170846e-24,2
0.0009400171378614252,6.319203834757848e-08,4.1667727884705884e-13,4.384406613003609e-12,3.4907150744341604e-24,6.993490968086462e-16,-4.788852870331819e-24,2
0.0008449145443645781,5.1199728569403434e-08,2.140955193069106e-13,2.7150690189534437e-12,1.6709108801876686e-24,5.271560676476606e-16,-1.2219045208471613e-24,2
0.0008938418267468516,5.5141601731373954e-08,1.8645924785783982e-13,3.1680117236342102e-12,1.9034755290980588e-24,6.378211129615503e-16,-1.518312655946987e-24,2
0.000904972178247456,5.937953806966971e-08,1.1169295413931732e-13,1.3132262229508346e-12,4.924232459637863e-25,3.115753195685973e-16,1.023475238025226e-25,2
0.0009121227856521559,5.324047589774328e-08,4.571641686319435e-13,9.602601906568984e-12,1.867035431444306e-23,2.101130580295008e-15,-7.497761622466716e-24,2
0.0009027948856827771,5.7876413083190075e-08,1.650751384214795e-13,2.4022979584627233e-12,1.3813870973919004e-24,5.402786715973043e-16,6.167086846685517e-25,2
0.0009049097051837553,5.970765112810837e-08,3.064101488991747e-13,3.10446047386224e-12,1.59222012869981e-24,4.457521367432865e-16,-2.575375600710695e-24,2
0.0009030602921587631,5.893874003758445e-08,9.986293372941018e-14,1.2159197077966484e-12,4.207683165632357e-25,2.923754126976902e-16,4.9765206340299305e-26,2
0.0008818412834188012,5.840901843768411e-08,7.754138964208295e-14,6.300155535388207e-13,6.11156654742734e-26,7.506706755509399e-17,1.2512115472749105e-25,2
0.0008481491234055298,5.494747754520252e-08,6.74676778934549e-14,5.233449059278774e-13,4.1328176882503e-27,7.230502319628545e-18,9.825304644954083e-26,2
0.00091944384337592,6.579500122569809e-08,5.14652908031713e-13,3.867200023167905e-12,-1.2792368530570515e-24,-1.2378855122792452e-16,5.30362582809524e-24,2
0.0010934172838826463,1.2774747192830274e-07,6.212499952707437e-12,1.3640073649289355e-11,-1.2521899341140167e-22,-4.8709732911325184e-15,-9.274857350133586e-24,3
0.0010567860250077638,1.3843353733210846e-07,1.4120934034631496e-11,1.6543355785987373e-11,-2.0878610778672927e-22,-5.240261250331253e-15,-1.4262787651133365e-22,3
0.0010517592307841181,1.25944913728738e-07,9.031118919332547e-12,1.2718446365255581e-11,-1.0743832010673258e-22,-3.723967480611492e-15,-8.388637265548609e-23,3
0.000991607339014549,1.1976437136607333e-07,1.1552043726147556e-11,1.3256535673303998e-11,-1.2436363268083597e-22,-3.587513646018463e-15,-1.0698538128366221e-22,3
0.001067750213468504,1.2586801712362725e-07,7.1468966526028735e-12,1.3512856787149626e-11,-1.3230295993385612e-22,-4.785208284045148e-15,1.1413117265992123e-23,3
0.001027726261260703,1.2136656757770598e-07,7.994203749081975e-12,9.923875764840051e-12,-7.656225262476245e-23,-3.097867194690114e-15,4.417290651419145e-23,3
0.0009850297589247992,1.0652184233474594e-07,7.1890079191691416e-12,1.0801697518160162e-11,-3.392098737250533e-23,-1.5601529512893186e-15,-8.893659016127054e-23,3
0.0009883581020820758,1.2452426548201714e-07,1.3720331918794479e-11,1.3010976723990613e-11,-1.3808659344993907e-22,-3.786430899855615e-15,-1.056034223119716e-22,3
0.0009865240995661105,1.0548523678155805e-07,5.279755871801598e-12,7.891649087795755e-12,-5.080851321800083e-23,-2.5521492625213975e-15,3.657068055021414e-24,3
0.0009886045938902793,1.0036816876832317e-07,9.361974863864398e-12,2.05243172368387e-11,7.833275993753279e-23,1.2342978881456445e-15,-2.7350671296110063e-22,3
0.0010518607052869902,1.0469177628029453e-07,4.442093723251861e-12,1.28737351220949e-11,-8.655935260581356e-24,-7.472824471763634e-16,-9.696773349624054e-23,3
0.001121837549204325,1.463259277178398e-07,1.1121558265477408e-11,1.8201834197201788e-11,-2.4363912573160805e-22,-6.516974983550097e-15,-8.779134211083217e-23,3
0.0009530101445621984,9.184143373614808e-08,5.05972675656867e-12,1.0524820670266423e-11,-1.0177394473990398e-23,-7.391038276641421e-16,-7.612701623962113e-23,3
0.0010028306232572814,7.375950186105491e-08,3.4002597371342627e-12,1.9386626551113272e-11,1.4044856009792815e-22,4.772677294420756e-15,-7.105980939875046e-23,3
0.0010165603372967052,9.517536443873207e-08,1.7141070734271223e-12,5.73470158055596e-12,1.4552327462800032e-24,-1.1567824552453977e-17,1.7920826698221316e-23,3
0.001006019630751289,8.015998625262997e-08,7.627966054380521e-13,5.092291231313535e-12,7.475549280236905e-24,1.1773813089045534e-15,6.696547982864138e-24,3
0.0010074900008795217,1.0542447777971281e-07,4.9449718552517684e-12,9.753819491208511e-12,-1.3205126703352015e-23,-8.644133085887497e-16,6.644024892667576e-23,3
0.0009218075405871257,4.681793639247756e-08,1.6992137676299263e-12,2.672002269022396e-11,1.699618751559972e-22,5.6987272829522424e-15,-5.940446958072783e-23,3
0.0009130233174042062,4.585692252022029e-08,2.978670976051243e-12,2.9261110035321806e-11,1.9449578728865196e-22,5.6576835037325705e-15,-1.918285874423081e-22,3
0.0008788993510120003,4.967134296616207e-08,1.945930433529485e-12,1.6664605883685695e-11,8.510799420348315e-23,3.517496360175336e-15,-4.197886545049524e-23,3
0.0009704800478976586,7.362564542248165e-08,5.152477126655271e-12,2.1022274454316075e-11,2.0956984142459273e-22,5.406641832797095e-15,-6.284562216536428e-23,3
0.0008981477886146439,4.3231967792231675e-08,2.4406920659286884e-12,2.8489070491189664e-11,2.3734015008061997e-22,5.923532583306649e-15,-1.022556212287062e-23,3
0.0012352116517283381,1.51175929024047e-07,3.859237782049173e-12,1.3566857557235541e-11,-9.410652966121025e-23,-5.0034348019747374e-15,-2.794467814547244e-23,3
0.0008270711834945273,3.701479771621206e-08,2.0716540617068246e-12,1.697991102993898e-11,6.389069196931681e-23,3.012068575204972e-15,-7.784584911179298e-23,3
0.000892122419103251,3.59138812141844e-08,8.348529193911445e-13,3.0489452277574785e-11,1.4682116238737938e-22,5.751402834756824e-15,-4.589061785718309e-23,3
